Term,TF,IDF,,TF-IDF
,,,,
Music,,,next,
conch,0.0016366612,2.1903316982,,0.0035848309
coffee_mug,0.0016366612,2.1903316982,,0.0035848309
Weimaraner,0.0016366612,2.1789769473,,0.003566247
hog,0.0016366612,2.1673173348,,0.0035471642
ox,0.0016366612,2.1673173348,,0.0035471642
harmonica,0.0016366612,2.1583624921,,0.0035325082
jackolantern,0.0016366612,2.1398790864,,0.0035022571
carousel,0.0016366612,2.1398790864,,0.0035022571
volleyball,0.0016366612,2.1205739312,,0.0034706611
mosquito_net,0.0016366612,2.1105897103,,0.0034543203
grand_piano,0.0016366612,2.0934216852,,0.0034262221
potters_wheel,0.0016366612,2.0755469614,,0.0033969672
dam,0.0016366612,2,,0.0032733224
gazelle,0.0016366612,1.9395192526,,0.0031743359
sandal,0.0016366612,1.9138138524,,0.0031322649
electric_guitar,0.0016366612,1.8633228601,,0.0030496282
ibex,0.0016366612,1.806179974,,0.0029561047
barrel,0.0016366612,1.806179974,,0.0029561047
impala,0.0016366612,1.7993405495,,0.0029449109
beer_bottle,0.0016366612,1.7781512504,,0.0029102312
bathing_cap,0.0016366612,1.69019608,,0.0027662784
toyshop,0.0016366612,1.6127838567,,0.0026395808
tub,0.0016366612,1.531478917,,0.0025065121
wine_bottle,0.0016366612,1.5051499783,,0.0024634206
,,,,
Religion,,,next,
church,0.134375,1.6127838567,,0.2167178307
book_jacket,0.234375,0.7781512504,,0.1823791993
web_site,0.2109375,0.6989700043,,0.1474389853
street_sign,0.084375,1.3010299957,,0.1097744059
altar,0.0671875,1.591064607,,0.1068996533
menu,0.071875,1.414973348,,0.1017012094
envelope,0.0984375,1,,0.0984375
vestment,0.053125,1.748188027,,0.0928724889
wardrobe,0.059375,1.5563025008,,0.092405461
picket_fence,0.065625,1.3424226808,,0.0880964884
suit,0.053125,1.4771212547,,0.0784720667
restaurant,0.0453125,1.6532125138,,0.074911192
digital_clock,0.0546875,1.1760912591,,0.0643174907
bell_cote,0.0375,1.6334684556,,0.0612550671
fountain,0.046875,1.3010299957,,0.060985781
comic_book,0.0515625,1.1139433523,,0.0574377041
hook,0.0328125,1.7160033436,,0.0563063597
stage,0.0359375,1.4913616938,,0.0535958109
packet,0.0328125,1.5563025008,,0.0510661758
butcher_shop,0.03125,1.6232492904,,0.0507265403
toyshop,0.03125,1.6127838567,,0.0503994955
theater_curtain,0.028125,1.7075701761,,0.0480254112
lab_coat,0.03125,1.5185139399,,0.0474535606
brass,0.0265625,1.785329835,,0.0474228237
academic_gown,0.021875,2.1492191127,,0.0470141681
monastery,0.021875,2.1205739312,,0.0463875547
jigsaw_puzzle,0.03125,1.4771212547,,0.0461600392
barbershop,0.025,1.8195439355,,0.0454885984
shoe_shop,0.025,1.7993405495,,0.0449835137
candle,0.0265625,1.6720978579,,0.0444150994
organ,0.0234375,1.8325089127,,0.0429494276
kimono,0.0203125,2.0755469614,,0.0421595477
flagpole,0.0203125,2.0681858618,,0.0420100253
seashore,0.0203125,1.9867717343,,0.0403563009
volcano,0.0203125,1.9590413923,,0.0397930283
screwdriver,0.0265625,1.4913616938,,0.039614295
palace,0.021875,1.806179974,,0.0395101869
Band_Aid,0.0265625,1.4771212547,,0.0392360333
cash_machine,0.0234375,1.6627578317,,0.0389708867
jersey,0.025,1.5563025008,,0.0389075625
wall_clock,0.021875,1.7781512504,,0.0388970586
cinema,0.0234375,1.6434526765,,0.0385184221
shower_curtain,0.025,1.5185139399,,0.0379628485
torch,0.0203125,1.806179974,,0.0366880307
abaya,0.01875,1.9294189257,,0.0361766049
pick,0.0203125,1.7781512504,,0.0361186973
shield,0.0203125,1.7242758696,,0.0350243536
groom,0.01875,1.8633228601,,0.0349373036
analog_clock,0.0203125,1.6812412374,,0.0341502126
sarong,0.01875,1.8195439355,,0.0341164488
maze,0.021875,1.5440680444,,0.0337764885
mortarboard,0.015625,2.1303337685,,0.0332864651
puck,0.021875,1.5185139399,,0.0332174924
maypole,0.0140625,2.3304137734,,0.0327714437
quill,0.015625,2.0827853703,,0.0325435214
mobile_home,0.015625,2.0827853703,,0.0325435214
alp,0.0171875,1.8692317197,,0.0321274202
monitor,0.0203125,1.5563025008,,0.0316123945
traffic_light,0.01875,1.6812412374,,0.0315232732
crossword_puzzle,0.0171875,1.806179974,,0.0310437183
television,0.01875,1.6532125138,,0.0309977346
barn,0.015625,1.9731278536,,0.0308301227
nail,0.01875,1.6434526765,,0.0308147377
binder,0.01875,1.6434526765,,0.0308147377
obelisk,0.0125,2.4502491083,,0.0306281139
ski,0.0171875,1.7634279936,,0.0303089186
iPod,0.015625,1.9395192526,,0.0303049883
chime,0.0171875,1.7323937598,,0.0297755177
castle,0.015625,1.8976270913,,0.0296504233
whistle,0.0171875,1.7075701761,,0.0293488624
cloak,0.0140625,2.0606978404,,0.0289785634
vault,0.0140625,2.0043213738,,0.0281857693
ballpoint,0.0140625,1.9731278536,,0.0277471104
tray,0.015625,1.748188027,,0.0273154379
bookshop,0.0140625,1.9294189257,,0.0271324536
poncho,0.0125,2.1583624921,,0.0269795312
bow_tie,0.0140625,1.9084850189,,0.0268380706
cleaver,0.0125,2.1205739312,,0.0265071741
library,0.0140625,1.7993405495,,0.0253032265
scoreboard,0.0171875,1.4313637642,,0.0246015647
crate,0.0125,1.9542425094,,0.0244280314
screen,0.0140625,1.7242758696,,0.0242476294
medicine_chest,0.0140625,1.7160033436,,0.024131297
plastic_bag,0.0109375,2.2013971243,,0.024077781
bow,0.0125,1.9138138524,,0.0239226732
wig,0.015625,1.5185139399,,0.0237267803
pajama,0.0125,1.8976270913,,0.0237203386
container_ship,0.015625,1.5051499783,,0.0235179684
pole,0.0109375,2.1303337685,,0.0233005256
Windsor_tie,0.0125,1.8633228601,,0.0232915358
boathouse,0.0125,1.8633228601,,0.0232915358
carton,0.0125,1.8573324964,,0.0232166562
plate_rack,0.0109375,2.0492180227,,0.0224133221
tobacco_shop,0.0125,1.7781512504,,0.0222268906
geyser,0.0109375,2.0293837777,,0.0221963851
perfume,0.0125,1.7558748557,,0.0219484357
toilet_tissue,0.009375,2.3159703455,,0.021712222
balloon,0.0109375,1.9731278536,,0.0215810859
sweatshirt,0.009375,2.2355284469,,0.0209580792
magnetic_compass,0.009375,2.1903316982,,0.0205343597
toilet_seat,0.0109375,1.8750612634,,0.0205084826
iron,0.009375,2.1789769473,,0.0204279089
marimba,0.009375,2.1583624921,,0.0202346484
combination_lock,0.009375,2.1583624921,,0.0202346484
lampshade,0.009375,2.1492191127,,0.0201489292
beacon,0.009375,2.1303337685,,0.0199718791
stupa,0.0109375,1.8195439355,,0.0199012618
apron,0.0078125,2.5378190951,,0.0198267117
safety_pin,0.009375,2.0606978404,,0.0193190423
bottlecap,0.0109375,1.7558748557,,0.0192048812
stole,0.009375,2.0413926852,,0.0191380564
coil,0.009375,2.0043213738,,0.0187905129
swing,0.009375,1.9731278536,,0.0184980736
bathing_cap,0.0109375,1.69019608,,0.0184865196
mosque,0.0078125,2.361727836,,0.0184509987
rule,0.009375,1.9637878274,,0.0184105109
missile,0.0078125,2.3304137734,,0.0182063576
breakwater,0.0078125,2.3304137734,,0.0182063576
oscilloscope,0.009375,1.9395192526,,0.018182993
window_screen,0.009375,1.9294189257,,0.0180883024
handkerchief,0.0078125,2.3010299957,,0.0179767968
croquet_ball,0.0078125,2.2878017299,,0.017873451
patio,0.009375,1.8976270913,,0.017790254
dock,0.0078125,2.2741578493,,0.0177668582
coho,0.0078125,2.260071388,,0.0176568077
bakery,0.0078125,2.260071388,,0.0176568077
crane,0.009375,1.8750612634,,0.0175786993
matchstick,0.009375,1.8633228601,,0.0174686518
sundial,0.00625,2.751279104,,0.0171954944
prison,0.009375,1.8325089127,,0.0171797711
notebook,0.0078125,2.1789769473,,0.0170232574
computer_keyboard,0.00625,2.7134905431,,0.0169593159
panpipe,0.0078125,2.1398790864,,0.0167178054
apiary,0.00625,2.6464037262,,0.0165400233
gown,0.009375,1.7634279936,,0.0165321374
lakeside,0.009375,1.7634279936,,0.0165321374
bolo_tie,0.0078125,2.1003705451,,0.0164091449
grand_piano,0.0078125,2.0934216852,,0.0163548569
mountain_tent,0.00625,2.5378190951,,0.0158613693
paintbrush,0.0078125,2.0293837777,,0.0158545608
mask,0.009375,1.69019608,,0.0158455883
vending_machine,0.0078125,1.9637878274,,0.0153420924
ballplayer,0.00625,2.4502491083,,0.0153140569
valley,0.0078125,1.9344984512,,0.0151132692
syringe,0.0078125,1.9294189257,,0.0150735854
spider_web,0.00625,2.3944516808,,0.014965323
bannister,0.00625,2.361727836,,0.014760799
racket,0.00625,2.361727836,,0.014760799
upright,0.00625,2.361727836,,0.014760799
greenhouse,0.00625,2.3304137734,,0.0145650861
pill_bottle,0.0078125,1.8633228601,,0.0145572098
balance_beam,0.0078125,1.8633228601,,0.0145572098
spaghetti_squash,0.0046875,3.0941215958,,0.014503695
soccer_ball,0.00625,2.2741578493,,0.0142134866
bib,0.00625,2.2741578493,,0.0142134866
barrel,0.0078125,1.806179974,,0.014110781
can_opener,0.00625,2.2355284469,,0.0139720528
laptop,0.00625,2.2355284469,,0.0139720528
slot,0.0078125,1.785329835,,0.0139478893
fire_screen,0.00625,2.2227164712,,0.0138919779
oil_filter,0.00625,2.2227164712,,0.0138919779
feather_boa,0.00625,2.2121876044,,0.0138261725
harp,0.00625,2.2121876044,,0.0138261725
fourposter,0.00625,2.2121876044,,0.0138261725
spotlight,0.0078125,1.7558748557,,0.0137177723
dome,0.0046875,2.8898617213,,0.0135462268
jellyfish,0.00625,2.1583624921,,0.0134897656
volleyball,0.00625,2.1205739312,,0.0132535871
hoopskirt,0.00625,2.1105897103,,0.0131911857
triceratops,0.00625,2.1105897103,,0.0131911857
worm_fence,0.00625,2.1003705451,,0.0131273159
king_penguin,0.0046875,2.751279104,,0.0128966208
swab,0.00625,2.0606978404,,0.0128793615
pencil_box,0.0046875,2.6794278966,,0.0125598183
bicyclebuiltfortwo,0.0046875,2.6794278966,,0.0125598183
lotion,0.00625,1.9777236053,,0.0123607725
pier,0.0046875,2.6170003411,,0.0122671891
shower_cap,0.00625,1.9590413923,,0.0122440087
paddle,0.0046875,2.5622928645,,0.0120107478
throne,0.00625,1.8976270913,,0.0118601693
water_tower,0.0046875,2.5145477527,,0.0117869426
basketball,0.0046875,2.4913616938,,0.0116782579
cliff,0.00625,1.8573324964,,0.0116083281
fur_coat,0.00625,1.8512583487,,0.0115703647
pot,0.0046875,2.4313637642,,0.0113970176
suspension_bridge,0.0046875,2.411619706,,0.0113044674
ear,0.0046875,2.411619706,,0.0113044674
window_shade,0.00625,1.806179974,,0.0112886248
tricycle,0.0046875,2.3944516808,,0.0112239923
wooden_spoon,0.0046875,2.3944516808,,0.0112239923
doormat,0.0046875,2.3944516808,,0.0112239923
accordion,0.0046875,2.361727836,,0.0110705992
parallel_bars,0.0046875,2.361727836,,0.0110705992
hamper,0.0046875,2.3443922737,,0.0109893388
bookcase,0.0046875,2.3443922737,,0.0109893388
unicycle,0.0046875,2.3443922737,,0.0109893388
bearskin,0.0046875,2.3443922737,,0.0109893388
mailbox,0.0046875,2.3443922737,,0.0109893388
crutch,0.0046875,2.3159703455,,0.010856111
nematode,0.0046875,2.3010299957,,0.0107860781
birdhouse,0.0046875,2.3010299957,,0.0107860781
oboe,0.0046875,2.2878017299,,0.0107240706
tennis_ball,0.0046875,2.2741578493,,0.0106601149
park_bench,0.0046875,2.2741578493,,0.0106601149
gong,0.0046875,2.260071388,,0.0105940846
megalith,0.0046875,2.2479732664,,0.0105373747
cellular_telephone,0.0046875,2.2479732664,,0.0105373747
golf_ball,0.0046875,2.2479732664,,0.0105373747
gas_pump,0.0046875,2.2227164712,,0.0104189835
totem_pole,0.0046875,2.2227164712,,0.0104189835
pingpong_ball,0.0046875,2.2121876044,,0.0103696294
loggerhead,0.003125,3.3161800989,,0.0103630628
mountain_bike,0.0046875,2.1903316982,,0.0102671798
pedestal,0.0046875,2.1903316982,,0.0102671798
chain,0.0046875,2.1398790864,,0.0100306832
jackolantern,0.0046875,2.1398790864,,0.0100306832
acoustic_guitar,0.0046875,2.1205739312,,0.0099401903
nipple,0.0046875,2.1003705451,,0.0098454869
punching_bag,0.0046875,2.0934216852,,0.0098129141
rubber_eraser,0.0046875,2.0827853703,,0.0097630564
ice_bear,0.003125,3.0941215958,,0.00966913
bath_towel,0.0046875,2.0128372247,,0.0094351745
Rhodesian_ridgeback,0.003125,3.0149403498,,0.0094216886
military_uniform,0.0046875,1.9867717343,,0.0093129925
broccoli,0.003125,2.9479236198,,0.0092122613
lumbermill,0.0046875,1.9637878274,,0.0092052554
mitten,0.003125,2.8898617213,,0.0090308179
pencil_sharpener,0.0046875,1.9190780924,,0.0089956786
buckle,0.0046875,1.9138138524,,0.0089710024
sunscreen,0.0046875,1.8976270913,,0.008895127
cheetah,0.003125,2.8388490907,,0.0088714034
artichoke,0.003125,2.8388490907,,0.0088714034
minibus,0.003125,2.8388490907,,0.0088714034
barn_spider,0.003125,2.8388490907,,0.0088714034
padlock,0.003125,2.8388490907,,0.0088714034
sliding_door,0.0046875,1.8864907252,,0.0088429253
electric_guitar,0.0046875,1.8633228601,,0.0087343259
dial_telephone,0.003125,2.7930916002,,0.0087284113
barometer,0.003125,2.751279104,,0.0085977472
hummingbird,0.003125,2.751279104,,0.0085977472
mouse,0.003125,2.7134905431,,0.0084796579
face_powder,0.0046875,1.7923916895,,0.008401836
ashcan,0.003125,2.6794278966,,0.0083732122
vacuum,0.003125,2.6794278966,,0.0083732122
carpenters_kit,0.0046875,1.785329835,,0.0083687336
viaduct,0.003125,2.6464037262,,0.0082700116
canoe,0.003125,2.6464037262,,0.0082700116
hatchet,0.003125,2.6170003411,,0.0081781261
llama,0.003125,2.5888317256,,0.0080900991
dough,0.003125,2.5888317256,,0.0080900991
starfish,0.003125,2.5888317256,,0.0080900991
cliff_dwelling,0.003125,2.5888317256,,0.0080900991
switch,0.0046875,1.7160033436,,0.0080437657
Polaroid_camera,0.003125,2.5622928645,,0.0080071652
corn,0.003125,2.5622928645,,0.0080071652
slide_rule,0.003125,2.5378190951,,0.0079306847
bloodhound,0.003125,2.5378190951,,0.0079306847
folding_chair,0.003125,2.5145477527,,0.0078579617
paper_towel,0.003125,2.5145477527,,0.0078579617
knot,0.003125,2.4913616938,,0.0077855053
moving_van,0.003125,2.469822016,,0.0077181938
sleeping_bag,0.003125,2.469822016,,0.0077181938
rugby_ball,0.003125,2.469822016,,0.0077181938
solar_dish,0.003125,2.469822016,,0.0077181938
entertainment_center,0.003125,2.469822016,,0.0077181938
rocking_chair,0.003125,2.4502491083,,0.0076570285
cardigan,0.003125,2.4313637642,,0.0075980118
hand_blower,0.003125,2.4313637642,,0.0075980118
warplane,0.003125,2.4313637642,,0.0075980118
gondola,0.003125,2.3944516808,,0.0074826615
table_lamp,0.003125,2.378397901,,0.0074324934
abacus,0.003125,2.378397901,,0.0074324934
sandbar,0.003125,2.361727836,,0.0073803995
airship,0.003125,2.3443922737,,0.0073262259
vase,0.003125,2.3010299957,,0.0071907187
turnstile,0.003125,2.3010299957,,0.0071907187
ocarina,0.003125,2.3010299957,,0.0071907187
tripod,0.003125,2.3010299957,,0.0071907187
mousetrap,0.003125,2.2878017299,,0.0071493804
pinwheel,0.003125,2.2741578493,,0.0071067433
goblet,0.003125,2.2479732664,,0.0070249165
scale,0.003125,2.2355284469,,0.0069860264
rapeseed,0.003125,2.2355284469,,0.0069860264
sombrero,0.003125,2.2121876044,,0.0069130863
prayer_rug,0.003125,2.2013971243,,0.006879366
coffee_mug,0.003125,2.1903316982,,0.0068447866
bulletproof_vest,0.003125,2.1789769473,,0.006809303
harmonica,0.003125,2.1583624921,,0.0067448828
carousel,0.003125,2.1398790864,,0.0066871221
cassette,0.003125,2.1398790864,,0.0066871221
chain_saw,0.003125,2.1303337685,,0.006657293
brassiere,0.0046875,1.414973348,,0.0066326876
maillot,0.0046875,1.414973348,,0.0066326876
safe,0.003125,2.1003705451,,0.006563658
confectionery,0.003125,2.1003705451,,0.006563658
home_theater,0.003125,2.1003705451,,0.006563658
dining_table,0.003125,2.1003705451,,0.006563658
stone_wall,0.003125,2.0934216852,,0.0065419428
bubble,0.003125,2.0934216852,,0.0065419428
corkscrew,0.003125,2.0755469614,,0.0064860843
refrigerator,0.003125,2.0755469614,,0.0064860843
potters_wheel,0.003125,2.0755469614,,0.0064860843
parachute,0.003125,2.0492180227,,0.0064038063
microphone,0.003125,2.0374264979,,0.0063669578
dam,0.003125,2,,0.00625
beer_glass,0.003125,1.9344984512,,0.0060453077
hair_spray,0.003125,1.8976270913,,0.0059300847
guinea_pig,0.0015625,3.7933712489,,0.0059271426
screw,0.003125,1.8864907252,,0.0058952835
lighter,0.003125,1.8633228601,,0.0058228839
hair_slide,0.003125,1.8512583487,,0.0057851823
water_snake,0.0015625,3.4923412533,,0.0054567832
komondor,0.0015625,3.4923412533,,0.0054567832
green_snake,0.0015625,3.4923412533,,0.0054567832
rock_python,0.0015625,3.4923412533,,0.0054567832
African_chameleon,0.0015625,3.3161800989,,0.0051815314
schooner,0.0015625,3.3161800989,,0.0051815314
orange,0.0015625,3.3161800989,,0.0051815314
cockroach,0.0015625,3.3161800989,,0.0051815314
mud_turtle,0.0015625,3.3161800989,,0.0051815314
European_gallinule,0.0015625,3.3161800989,,0.0051815314
police_van,0.0015625,3.3161800989,,0.0051815314
cardoon,0.0015625,3.3161800989,,0.0051815314
killer_whale,0.0015625,3.1911714557,,0.0049862054
vine_snake,0.0015625,3.1911714557,,0.0049862054
American_Staffordshire_terrier,0.0015625,3.1911714557,,0.0049862054
scorpion,0.0015625,3.0941215958,,0.004834565
boxer,0.0015625,3.0941215958,,0.004834565
chiffonier,0.0015625,3.0941215958,,0.004834565
African_grey,0.0015625,3.0941215958,,0.004834565
chow,0.0015625,3.0941215958,,0.004834565
tub,0.003125,1.531478917,,0.0047858716
diaper,0.003125,1.5185139399,,0.0047453561
consomme,0.0015625,3.0149403498,,0.0047108443
spindle,0.0015625,3.0149403498,,0.0047108443
odometer,0.0015625,2.9479236198,,0.0046061307
plane,0.0015625,2.9479236198,,0.0046061307
bull_mastiff,0.0015625,2.9479236198,,0.0046061307
toaster,0.0015625,2.9479236198,,0.0046061307
steel_arch_bridge,0.0015625,2.8898617213,,0.0045154089
measuring_cup,0.0015625,2.8898617213,,0.0045154089
space_bar,0.0015625,2.8898617213,,0.0045154089
scabbard,0.0015625,2.8898617213,,0.0045154089
water_jug,0.0015625,2.8898617213,,0.0045154089
manhole_cover,0.0015625,2.8388490907,,0.0044357017
amphibian,0.0015625,2.8388490907,,0.0044357017
lens_cap,0.0015625,2.8388490907,,0.0044357017
waffle_iron,0.0015625,2.8388490907,,0.0044357017
Loafer,0.0015625,2.8388490907,,0.0044357017
catamaran,0.0015625,2.8388490907,,0.0044357017
file,0.0015625,2.8388490907,,0.0044357017
swimming_trunks,0.003125,1.414973348,,0.0044217917
lawn_mower,0.0015625,2.7930916002,,0.0043642056
space_heater,0.0015625,2.7930916002,,0.0043642056
French_horn,0.0015625,2.7930916002,,0.0043642056
fountain_pen,0.0015625,2.751279104,,0.0042988736
chainlink_fence,0.0015625,2.751279104,,0.0042988736
guacamole,0.0015625,2.751279104,,0.0042988736
sock,0.0015625,2.751279104,,0.0042988736
minivan,0.0015625,2.7134905431,,0.004239829
yurt,0.0015625,2.7134905431,,0.004239829
triumphal_arch,0.0015625,2.7134905431,,0.004239829
lion,0.0015625,2.7134905431,,0.004239829
bald_eagle,0.0015625,2.7134905431,,0.004239829
Afghan_hound,0.0015625,2.7134905431,,0.004239829
passenger_car,0.0015625,2.6794278966,,0.0041866061
wreck,0.0015625,2.6794278966,,0.0041866061
baseball,0.0015625,2.6794278966,,0.0041866061
plunger,0.0015625,2.6794278966,,0.0041866061
broom,0.0015625,2.6794278966,,0.0041866061
cucumber,0.0015625,2.6794278966,,0.0041866061
moped,0.0015625,2.6794278966,,0.0041866061
hammerhead,0.0015625,2.6794278966,,0.0041866061
speedboat,0.0015625,2.6464037262,,0.0041350058
mortar,0.0015625,2.6464037262,,0.0041350058
hard_disc,0.0015625,2.6464037262,,0.0041350058
macaw,0.0015625,2.6464037262,,0.0041350058
washbasin,0.0015625,2.6464037262,,0.0041350058
shopping_basket,0.0015625,2.6464037262,,0.0041350058
shovel,0.0015625,2.6170003411,,0.004089063
steel_drum,0.0015625,2.6170003411,,0.004089063
gyromitra,0.0015625,2.6170003411,,0.004089063
wool,0.0015625,2.5888317256,,0.0040450496
letter_opener,0.0015625,2.5622928645,,0.0040035826
espresso,0.0015625,2.5622928645,,0.0040035826
tape_player,0.0015625,2.5622928645,,0.0040035826
school_bus,0.0015625,2.5622928645,,0.0040035826
thresher,0.0015625,2.5378190951,,0.0039653423
tile_roof,0.0015625,2.5378190951,,0.0039653423
velvet,0.0015625,2.5378190951,,0.0039653423
freight_car,0.0015625,2.5378190951,,0.0039653423
spatula,0.0015625,2.5378190951,,0.0039653423
airliner,0.0015625,2.5378190951,,0.0039653423
tank,0.0015625,2.5378190951,,0.0039653423
soap_dispenser,0.0015625,2.5378190951,,0.0039653423
planetarium,0.0015625,2.5378190951,,0.0039653423
pillow,0.0015625,2.5145477527,,0.0039289809
